,Item,ValorUnitarioAprovado,Data,idPRONAC
390980,Programa,0.0,2011-02-01 00:00:00,122486
963182,Contra-regra,200.0,2012-01-01 00:00:00,142727
914401,Registro e documentação fotográfica,3500.0,2012-06-01 00:00:00,149847
1839488,Locação de automóveis,800.0,2015-01-10 09:55:46,172692
2249575,Cantor / Solista - Cachê de Ensaio,250.0,2015-07-23 07:23:14,192146
2474279,Remuneração para captação de recursos,40000.0,2017-06-05 13:48:32,207952
1969426,Jardins/Equipamentos,100741.82,2015-05-13 00:00:00,185692
1020458,Flugelhorn,1160.0,2011-08-09 00:00:00,136694
236395,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",1500.0,2009-12-18 00:00:00,117877
1021094,Assessoria de Comunicação,7500.0,2013-09-18 00:00:00,143275
2407945,"Anúncio de 1/4 de página
",3500.0,2017-04-03 14:13:02,206111
2120285,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",1500.0,2015-06-01 00:00:00,190446
1473104,Locação de Mobiliário,3.2,2013-12-02 00:00:00,159163
1744726,Diretor de arte,8000.0,2013-12-03 16:46:57,167703
414368,Carro de som,200.0,2010-08-01 00:00:00,123300
1164963,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",3000.0,2012-08-01 00:00:00,150982
1959535,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",100.0,2014-10-23 17:41:59,184076
731773,Locação de estúdio de gravação,85.0,2011-05-30 00:00:00,132765
1291674,Coordenador do Projeto,3000.0,2014-12-15 16:49:19,185623
1551602,Mídia Televisiva,9000.0,2014-01-07 10:09:08,161432
1386934,Diretor de produção,2500.0,2013-02-13 00:00:00,158301
738074,Correios,2500.0,2012-04-01 00:00:00,132395
2171638,Transporte de material,3500.0,2015-09-02 16:32:13,190004
24373,Prêmios,1700.0,2010-03-26 00:00:00,111761
2457353,"Filme/VT Institucional até 30""
",3500.0,2016-12-27 17:16:43,207482
1562610,Curadoria,5000.0,2015-01-10 00:00:00,162219
1836980,Cenógrafo,3000.0,2015-01-10 09:55:46,172800
720903,Tratamento de imagens,7000.0,2011-06-01 00:00:00,134384
1726683,Sítio de Internet - Manutenção/Atualização,5405.0,2014-01-07 10:09:08,168445
192229,Regente,30000.0,2011-10-25 00:00:00,140699
2179643,Assessoria de Comunicação,2000.0,2015-09-04 12:53:24,192942
584962,Locação de equipamentos,3000.0,2011-04-14 00:00:00,127784
1996652,Despacho de instrumentos (via aérea),12000.0,2014-11-14 17:01:27,185632
2116551,Ator/Atriz,4500.0,2015-04-03 11:18:22,189842
2462700,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",225.0,2017-06-30 10:35:50,209252
1405104,Sonorização,780000.0,2013-02-28 00:00:00,158018
1234256,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",600.0,2013-01-15 00:00:00,157557
804774,Assistente de produção,164.0,2012-03-01 00:00:00,137098
1580031,Estagiário,800.0,2014-01-23 08:44:11,167458
2116590,Iluminação de emergência,20000.0,2015-03-27 00:00:00,189860
1080507,Anúncio de 1 de página,7000.0,2012-04-01 00:00:00,147820
355148,Material de consumo,600.0,2011-01-10 00:00:00,128821
1008492,Manutenção de Informática,1283.34,2012-01-25 00:00:00,145591
2529972,Refeição,10.0,2017-09-14 11:49:27,210446
639352,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",610.0,2011-05-02 00:00:00,132143
1605027,Aluguel de vans,2000.0,2013-08-24 00:00:00,163118
1399253,Mídia internet,3000.0,2013-03-01 00:00:00,157705
2063538,Técnico de som,690.0,2015-10-03 07:34:44,189755
950192,Refeição,15.0,2012-05-01 00:00:00,141764
1163939,Aluguel de Sede de Produção,1500.0,2012-07-02 00:00:00,150876
705668,Sítio de Internet - Design e criação,2000.0,2011-11-03 00:00:00,133531
1506183,Revisão de Texto,1800.0,2014-01-07 10:09:08,159463
828873,Aluguel de ônibus,850.0,2012-01-02 00:00:00,133471
681797,Diretor de produção,4000.0,2011-06-01 00:00:00,133223
503936,Técnico de som,600.0,2010-09-01 00:00:00,124096
88593,Transporte Local / Locação de Automóvel / Combustível,400.0,2009-07-01 00:00:00,113880
855497,Sítio de Internet - Design e criação,3000.0,2011-09-03 00:00:00,137416
2327870,Energia Elétrica,1250.0,2015-11-23 16:42:19,199241
2125197,Montagem e desmontagem,10000.0,2015-04-24 00:00:00,190518
1811137,Projeto Arquitetônico de Restauro ,119000.0,2014-11-12 17:01:10,174691
1287155,Outdoors,450.0,2017-03-17 14:32:50,207449
2267056,Assessoria Jurídica (Contratos Inclusive),3000.0,2016-04-01 00:00:00,198757
54345,Músico de Complemento,1200.0,2015-01-10 09:55:46,176128
2195488,Visagista,3000.0,2015-09-26 07:22:56,194083
142345,Cópias e reproduções,2500.0,2010-01-02 00:00:00,114648
2199136,Elenco Principal,20000.0,2015-09-28 16:36:23,194307
298019,Lavação das alvenarias externas,12.5,2011-02-15 00:00:00,125244
369295,Combustível,0.0,2010-05-29 00:00:00,121851
1970923,Carregador,0.0,2014-11-10 16:26:32,183728
2308634,Coordenação Editorial,5000.0,2016-03-10 16:04:53,200450
883222,Técnico de Informática,900.0,2012-01-09 00:00:00,139639
1368886,Locação de rádio de comunicação,120.0,2013-04-01 00:00:00,158083
434831,Instalações elétricas,0.0,2015-08-30 12:50:31,192462
2230974,Energia Elétrica,130.0,2015-11-27 16:40:27,194357
1931425,Hospedagem com Alimentação,3500.0,2014-08-05 07:34:55,181348
2256256,Confecção de ingressos,780.0,2015-12-25 00:00:00,198158
2107000,Locação e montagem de palco,1800.0,2015-03-04 16:31:23,189427
905620,Aluguel de Caminhões,536.0,2012-02-01 00:00:00,141744
1442918,Aderecista,1970.0,2014-01-07 00:00:00,158055
996931,Material cenográfico,200.0,2012-04-02 00:00:00,142547
2058331,Locação de Depósito,4600.0,2014-11-26 09:32:29,184664
839735,Hospedagem com Alimentação,350.0,2012-06-20 00:00:00,150514
1681854,Coordenação geral,2500.0,2013-11-19 18:32:36,167704
904541,Locação de Equipamento de projeção,500.0,2012-02-01 00:00:00,141744
1479681,Segurança,120.0,2014-10-23 00:00:00,184626
2087736,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",95.0,2015-01-13 10:10:34,186973
436076,Diretor geral,121500.0,2010-11-23 00:00:00,125466
2297096,Cenógrafo,0.0,2016-03-29 11:09:26,201733
46177,Clipping,1800.0,2011-08-05 00:00:00,127022
1414188,Transporte Local / Locação de Automóvel / Combustível,500.0,2015-06-19 16:38:22,191119
85057,Músicos / Intérpretes,40000.0,2010-01-01 00:00:00,114042
259931,Filipeta,0.1,2014-04-29 00:00:00,173335
2167898,Ferramentas,0.0,2015-05-27 00:00:00,190589
378912,Correios,600.0,2010-05-03 00:00:00,121301
2052197,Aluguel de vans,900.0,2015-01-10 09:55:47,186125
718505,Registro e documentação fotográfica,1000.0,2011-07-29 00:00:00,133992
27955,Produtor Executivo,3000.0,2009-05-28 00:00:00,112263
502367,Móveis e Utensílios,200.0,2010-10-04 00:00:00,126461
2164217,Busdoor,500.0,2015-07-21 07:26:25,191606
816588,Filipeta,0.5,2011-08-07 00:00:00,137064
2121270,Telefone,400.0,2015-08-05 16:29:12,189591
233317,Revestimentos,27.52,2015-01-10 09:55:46,118649
809364,Projeto Expográfico,3000.0,2011-10-01 00:00:00,136533
40525,Pintor de Arte / Artista plástico,1100.0,2009-08-01 00:00:00,111480
1863027,Coordenador de produção,3000.0,2016-07-29 15:05:00,202930
2149294,Vídeo,2000.0,2015-06-29 16:38:48,190997
1978234,Legendagem,1000.0,2015-03-02 00:00:00,184494
266912,Direitos Autorais,5000.0,2010-06-01 00:00:00,120235
1958440,Roadie,300.0,2014-09-29 18:42:13,182987
1388423,Legendagem,700.0,2014-11-12 00:00:00,183782
1207965,Assessor de imprensa,30000.0,2012-09-01 00:00:00,150891
1610894,Decorador,32000.0,2013-08-01 00:00:00,162194
1410343,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",1000.0,2015-01-10 09:55:47,157813
1382733,Aquisição de Livros,55.0,2013-05-01 00:00:00,158050
583829,Figurinista,10000.0,2016-05-18 16:22:20,201205
1680905,Designer,1050.0,2014-01-07 10:09:09,166772
257394,Impressão,0.0,2010-05-21 00:00:00,119770
1952524,Mapa tátil,500.0,2015-01-10 09:55:46,183363
1952438,Iluminador,4000.0,2015-01-10 09:55:46,183338
1118209,Assessor de imprensa,8000.0,2012-03-01 00:00:00,146972
1829983,Mídia radiofônica,0.0,2016-04-01 20:34:01,201595
2273117,Remuneração para captação de recursos,100000.0,2016-12-07 11:01:05,206767
2571548,Refeição,1550.0,2018-01-01 16:22:48,217578
636586,Instalações elétricas,20000.0,2014-01-07 10:09:09,132718
325101,Motoboy,600.0,2010-09-13 00:00:00,124688
2522505,Assistente de Diretor,2362.5,2016-12-26 16:11:34,206861
1683314,Assessor de imprensa,5000.0,2014-01-07 10:09:08,167699
159790,Coordenador de produção,7000.0,2010-01-04 00:00:00,115288
610361,Auxiliar de Serviços Gerais,600.0,2011-03-01 00:00:00,131407
39254,Coordenação Administrativo- Financeiro,3500.0,2013-10-22 16:35:27,167338
2478113,Pesquisa,4000.0,2016-12-27 17:16:43,206983
1672987,Uniforme,40.0,2015-01-10 09:55:46,166980
1820800,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",150.0,2014-05-27 09:56:04,175417
1308791,Montador,120.0,2013-08-01 00:00:00,162447
2416562,Serviço de limpeza,0.0,2017-01-25 07:15:10,207016
2510391,Músicos / Intérpretes,500.0,2017-02-27 20:07:40,207622
880317,Aço estrutural,16.2,2012-01-02 00:00:00,136952
1174969,Designer gráfico,2000.0,2012-03-21 00:00:00,148569
1002485,Contador,400.0,2011-11-01 00:00:00,140820
872345,Mídia radiofônica,1440.0,2013-01-01 00:00:00,136324
169744,Projeto Gráfico,4500.0,2009-10-15 00:00:00,115670
1912976,Efeitos visuais,0.0,2015-12-25 11:03:23,198373
2220959,Dramaturgista,5000.0,2015-10-26 00:00:00,193520
1566197,Coordenação geral,5000.0,2013-07-01 00:00:00,161312
1783640,"Seguro (pessoas, obras e equipamentos - especificar)",6000.0,2015-12-17 17:15:58,198549
913390,Transporte Local / Locação de Automóvel / Combustível,2000.0,2013-01-01 00:00:00,138088
978207,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),799.9,2012-02-02 00:00:00,144902
328810,Técnico de Luz,1200.0,2010-05-05 00:00:00,121036
1220751,"Spot de até 30\""",600.0,2014-07-23 00:00:00,177344
2478494,Cartaz,3.0,2017-04-24 00:00:00,208495
1778030,Coordenação de Audio-Visual,6500.0,2014-04-22 00:00:00,171261
21768,Assessor de imprensa,2000.0,2010-06-10 00:00:00,121126
1901294,ISS (Se não estiver incluído no valor do cachê),0.0,2014-12-24 00:00:00,178520
1398939,Técnico de som,1000.0,2016-05-25 22:50:35,202348
2190801,Elaboração de prestação de contas,4000.0,2015-08-24 17:40:32,193288
2181843,Produção Gráfica,10500.0,2017-10-26 16:41:43,215154
1828772,Produtor,2000.0,2014-04-30 07:46:39,172902
1897220,Coordenação geral,5000.0,2014-07-12 08:40:45,179986
1779879,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",15000.0,2015-01-10 09:55:46,171052
2451666,Transporte Local / Locação de Automóvel / Combustível,1020.0,2016-11-29 12:13:59,206091
2169931,Mídia internet,300.0,2015-09-11 08:57:02,190717
561751,Telefone,150.0,2011-01-02 00:00:00,130707
768560,Ator/atriz coadjuvante,180.0,2011-07-01 00:00:00,135725
1995898,Trilha sonora,5000.0,2014-11-24 16:49:49,185711
2171869,Locação equipamento de iluminação,30000.0,2015-12-04 17:36:30,193078
730933,Produtor Executivo,6000.0,2011-07-01 00:00:00,134225
1733662,Edição de Texto,2500.0,2015-01-10 09:55:46,188784
1916772,Case,0.0,2015-01-10 09:55:46,181403
2304524,Grades,6480.0,2016-04-27 00:00:00,200631
2084142,Produtor,7000.0,2014-12-12 16:50:20,186436
2360351,Direção Artística,15000.0,2016-06-27 20:18:19,202895
650725,Assistente administrativo,2102.0,2015-09-17 16:58:55,193018
1141082,Sítio de Internet - Design e criação,14000.0,2014-01-07 10:09:08,148842
2487211,Telefone,3000.0,2016-12-28 15:57:11,206857
321555,Assessoria Jurídica (Contratos Inclusive),6000.0,2010-09-14 00:00:00,125999
1602111,Cartaz,2.0,2013-08-14 00:00:00,163161
1704047,Produtor,2500.0,2013-10-18 16:37:31,166792
1220573,Segurança,100.0,2013-06-18 00:00:00,153942
2417974,Locação de estúdio,120.0,2017-01-01 00:00:00,206562
1772340,Vídeo,2000.0,2015-08-05 00:00:00,184519
1582274,Aluguel de ônibus,750.0,2014-01-07 10:09:08,162539
1767542,Auxiliar de Serviços Gerais,1300.0,2015-01-10 09:55:46,184510
2569683,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),850.0,2017-09-21 16:32:33,210629
1912103,Limpeza,850.0,2015-01-10 09:55:46,180113
299095,INSS,0.0,2010-09-01 00:00:00,120639
1138552,Climatização,3000.0,2012-07-01 00:00:00,150136
163438,Secretária,750.0,2010-01-10 00:00:00,116443
557149,Remuneração para captação de recursos,22389.0,2010-09-27 00:00:00,126637
1989539,Material de consumo,6000.0,2014-10-31 16:33:09,184203
284999,Aluguel de vans,100.0,2010-04-01 00:00:00,120043
808684,Maquinista,1800.0,2011-10-13 00:00:00,135595
193548,Jurado,3500.0,2016-03-23 14:08:27,201663
1748903,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",250.0,2014-03-26 08:10:56,170037
1808102,Impressão,69.0,2014-09-02 00:00:00,171331
702647,Iluminação do salão de eventos,4500.0,2011-06-15 00:00:00,133989
773590,Locação de câmera completa,537.0,2011-05-30 00:00:00,135519
307804,Refeição,10000.0,2016-05-23 15:07:11,198682
1733797,Mídia impressa,15000.0,2015-01-10 09:55:46,169996
871500,Confecção de Convites,1.0,2011-08-08 00:00:00,136991
196795,Material cenográfico,10000.0,2010-05-01 00:00:00,117781
1636371,Locação de câmera completa,700.0,2014-01-10 00:00:00,163171
1844574,Direção Artística,4000.0,2014-03-01 00:00:00,174848
2229467,Locação equipamento de iluminação,2500.0,2016-11-25 14:07:32,206417
1789092,Taxa de empréstimo,20.0,2013-12-18 16:48:53,170264
115519,Material cenográfico,10000.0,2010-03-01 00:00:00,114197
2187534,Técnico de audiovisual,7000.0,2015-05-05 16:38:24,190009
794496,Programação visual,4500.0,2011-08-01 00:00:00,136019
2294514,Coordenação pedagógica,5500.0,2015-12-24 00:00:00,200839
1074411,Transporte Local / Locação de Automóvel / Combustível,2600.0,2012-04-01 00:00:00,148393
1440514,Assistente de produção,3500.0,2013-04-01 00:00:00,158056
427485,Elaboração de Roteiro,0.0,2010-08-10 00:00:00,124566
1053893,Refeição,35.0,2012-01-01 00:00:00,144695
2512856,"Manutenção predial
",400.0,2017-01-16 12:58:44,207326
1546163,Mídia Televisiva,10000.0,2013-06-30 00:00:00,161578
351779,Transporte de material,4000.0,2010-08-02 00:00:00,121733
761696,Webdesigner,8000.0,2012-01-09 00:00:00,135466
752955,Impressão em braile,85.0,2011-05-20 00:00:00,133398
2031154,Transporte Local / Locação de Automóvel / Combustível,0.0,2014-12-01 10:03:48,184022
1546018,Locação de teatro,800.0,2013-07-01 00:00:00,160625
1295843,Operador de Luz,208.33,2012-11-01 00:00:00,155244
2507881,Mudas de árvore,2.0,2017-05-12 10:28:09,208829
954119,Carregador,2000.0,2011-12-29 00:00:00,138824
802284,Carregador,500.0,2011-07-15 00:00:00,136114
2339020,Assistente de produção,2500.0,2017-06-01 00:00:00,202454
255040,Elenco Principal,3000.0,2010-02-01 00:00:00,119465
748482,"Livro
",59.54,2011-06-01 00:00:00,135229
753140,Cópias e reproduções,1300.0,2011-05-20 00:00:00,133398
146653,Coordenador técnico ,0.0,2010-04-01 00:00:00,118122
82030,Eletricista,400.0,2009-09-01 00:00:00,113709
667269,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),450.0,2015-08-26 16:37:55,193039
1768611,Assistente de som,4000.0,2014-01-24 00:00:00,169846
892447,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",500.0,2013-01-01 00:00:00,140267
520498,Sonorização,1129.0,2010-11-01 00:00:00,126319
2501910,Professor,2000.0,2017-10-05 15:12:54,210567
821805,"Anúncio de 1/2 de  página
",8000.0,2011-07-25 00:00:00,136399
222418,Busdoor,550.0,2010-01-18 00:00:00,118257
961015,Folheto,0.3,2011-12-01 00:00:00,142602
2047555,Auxiliar de Serviços Gerais,120.0,2014-12-13 09:35:52,188033
1742208,Assistente de produção,2800.0,2015-01-10 00:00:00,170277
1255113,Confecção de Convites,0.0,2012-10-18 00:00:00,155167
797530,Editoração Eletrônica,7500.0,2013-01-01 00:00:00,135964
698276,Operador de som,300.0,2012-01-16 00:00:00,133517
282701,Contra-regra,800.0,2010-03-01 00:00:00,118802
1917163,Remuneração para captação de recursos,42390.0,2015-01-10 09:55:47,179502
2053263,Custo distribuição para bibliotecas,10.0,2015-02-24 00:00:00,189266
83627,Diretor Artístico e Musical,6000.0,2009-07-01 00:00:00,113680
2230583,Montagem e desmontagem,250.0,2016-01-15 16:41:12,194746
1196135,Mídia radiofônica,300.0,2017-04-03 20:40:06,208156
1482209,Locação de sala para ensaios,65.0,2013-04-25 00:00:00,160246
519542,Coordenador do Projeto,4000.0,2011-01-01 00:00:00,127906
62158,Secretária,2550.0,2009-07-01 00:00:00,111340
876442,Material cenográfico,3000.0,2011-10-06 00:00:00,136353
1294009,Locação de Gerador de Energia,1000.0,2012-11-05 00:00:00,155584
2559463,Companhias e/ou escolas de Dança,7000.0,2018-01-01 13:36:59,215760
1034301,Correios,2604.86,2015-04-03 10:15:29,189229
764705,Locação de sala para ensaios,2000.0,2011-06-16 00:00:00,135474
1827980,Coordenador de produção,2500.0,2014-04-30 07:46:39,172902
1858908,Hospedagem com Alimentação,100.0,2014-03-31 16:32:32,174841
1899281,Preparador Corporal,2250.0,2014-08-15 00:00:00,178342
2542133,Tradução,3000.0,2017-04-17 15:53:41,208556
1220895,Capa de caderno/livro/Revista/ Relatório/Catálogo/Cartilha Manual Técnico,0.0,2012-08-20 00:00:00,152407
328465,ECAD (caso de o evento ser aberto e gratuito),67560.0,2011-01-17 00:00:00,126423
969336,Licença de Software,800.0,2011-10-01 00:00:00,136797
1614954,Produtor local,2000.0,2014-01-07 00:00:00,162284
658652,Hospedagem com Alimentação,250.0,2011-09-01 00:00:00,132310
1926203,Produtor de elenco,4000.0,2014-09-19 00:00:00,183719
2127761,Hospedagem sem Alimentação,1800.0,2015-07-17 06:57:12,189147
225354,"Anúncio de 1/2 de  página
",880.0,2010-01-10 00:00:00,118653
2012827,Curadoria,30000.0,2014-11-25 09:41:30,185827
791507,Montagem e desmontagem,180.0,2012-01-16 00:00:00,136111
2133345,Masterização,6000.0,2015-04-26 00:00:00,190363
21322,Confecção de Convites,2.0,2009-07-10 00:00:00,111747
1054352,Pulseira (Credencial),0.2,2013-01-01 00:00:00,157040
1167657,Imagens,2500.0,2015-01-10 09:55:47,149677
1106149,Sítio de Internet - Design e criação,3500.0,2012-03-12 00:00:00,148418
1128630,Locação de Gerador de Energia,1800.0,2012-05-08 00:00:00,149352
1286560,Técnico de Luz,280.0,2014-01-07 10:09:09,162450
2139726,Projeto Gráfico,4500.0,2015-02-27 10:52:50,189041
430974,Embalagem e acondicionamento para a exposição,4900.0,2010-12-06 00:00:00,126841
1444075,Placa comemorativa,80.0,2013-04-01 00:00:00,159014
711896,Assessoria Jurídica (Contratos Inclusive),1100.0,2011-06-20 00:00:00,133714
2242816,Diretor geral,4500.0,2015-12-23 00:00:00,193962
1722510,Recepcionista,300.0,2014-04-07 00:00:00,167934
2291048,Assessor de imprensa,3800.0,2016-04-15 00:00:00,199655
2117394,Assessor de imprensa,5000.0,2015-06-12 16:47:29,190430
1130268,Produtor local,3000.0,2016-08-01 00:00:00,201285
1794512,Arranjador,5000.0,2014-01-07 10:09:08,170069
1158795,Folders,0.65,2012-11-09 00:00:00,151437
1485189,Coordenação Administrativo- Financeiro,2000.0,2013-11-11 00:00:00,159400
212790,Confecção de Convites,0.4,2010-04-01 00:00:00,117585
1728891,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),800.0,2014-01-07 10:09:08,169970
